JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Elm Avenue/Rabbit Road,21/06/2024,19:20:53,S,S,Clear,30,11,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:20:04,N,E,Clear,30,24,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:12:02,E,E,Clear,30,23,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:02:57,S,E,Clear,30,16,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:59:51,N,N,Clear,30,12,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:04:41,N,E,Clear,30,10,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:36:21,N,E,Clear,30,31,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:13:08,S,S,Clear,30,27,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:10:03,N,E,Clear,30,9,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:33:52,W,W,Clear,30,5,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:18:05,S,E,Clear,30,20,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:07:52,W,N,Clear,30,34,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:02:34,S,W,Clear,30,11,Van,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:38:24,N,N,Clear,30,15,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:47:31,E,N,Clear,30,25,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:59:26,N,N,Clear,30,2,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:40:33,S,E,Clear,30,21,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:57:19,W,W,Clear,30,2,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:06:41,N,N,Clear,30,3,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:39:34,E,N,Clear,30,16,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:30:12,E,N,Clear,30,11,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:17:18,E,S,Clear,30,17,Bicycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:51:46,E,N,Clear,30,3,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:25:30,W,N,Clear,30,19,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:20:58,S,S,Clear,30,26,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:03:45,N,N,Clear,30,25,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:56:32,N,W,Clear,30,22,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:33:00,N,W,Clear,30,23,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,19:58:01,W,W,Clear,30,1,Bicycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:57:05,N,N,Clear,30,5,Motorcycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,19:10:30,E,S,Clear,30,2,Van,TRUE
Hanley Highway/Westway,21/06/2024,19:03:14,NW,NW,Clear,20,4,Car,FALSE
Hanley Highway/Westway,21/06/2024,19:02:10,SW,SE,Clear,20,15,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,19:40:03,NW,NW,Clear,20,12,Buss,FALSE
Hanley Highway/Westway,21/06/2024,19:39:38,NE,NE,Clear,20,1,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,19:30:33,NE,SE,Clear,20,2,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,19:02:27,SW,SE,Clear,20,12,Buss,FALSE
Hanley Highway/Westway,21/06/2024,19:26:30,NW,SW,Clear,20,9,Car,TRUE
Hanley Highway/Westway,21/06/2024,19:48:35,NW,SE,Clear,20,11,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,19:17:35,SE,NE,Clear,20,6,Van,FALSE
Hanley Highway/Westway,21/06/2024,19:44:28,SW,NW,Clear,20,1,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,19:17:10,SW,SE,Clear,20,2,Car,TRUE
Hanley Highway/Westway,21/06/2024,19:06:14,NW,NW,Clear,20,14,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,19:30:47,SW,NW,Clear,20,5,Van,TRUE
Hanley Highway/Westway,21/06/2024,19:37:22,SW,NW,Clear,20,25,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,19:45:41,SW,NW,Clear,20,7,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,19:49:08,SW,NW,Clear,20,5,Truck,FALSE
Hanley Highway/Westway,21/06/2024,19:07:05,NW,SE,Clear,20,25,Car,FALSE
Hanley Highway/Westway,21/06/2024,19:31:50,SE,SW,Clear,20,4,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,19:04:08,SW,SW,Clear,20,5,Van,FALSE
Hanley Highway/Westway,21/06/2024,19:03:29,SE,SW,Clear,20,11,Car,TRUE
Hanley Highway/Westway,21/06/2024,19:31:16,NW,SW,Clear,20,24,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,19:47:34,NW,NW,Clear,20,11,Truck,FALSE
Hanley Highway/Westway,21/06/2024,19:31:33,NW,SW,Clear,20,11,Car,TRUE
Hanley Highway/Westway,21/06/2024,19:12:27,SW,SE,Clear,20,12,Truck,FALSE
Hanley Highway/Westway,21/06/2024,19:08:35,NW,NW,Clear,20,1,Truck,FALSE
Hanley Highway/Westway,21/06/2024,19:27:35,SE,SW,Clear,20,14,Car,FALSE
Hanley Highway/Westway,21/06/2024,19:19:00,SW,NW,Clear,20,20,Buss,FALSE
Hanley Highway/Westway,21/06/2024,19:20:47,SE,NE,Clear,20,27,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,19:42:24,NW,SE,Clear,20,19,Van,FALSE
Hanley Highway/Westway,21/06/2024,19:48:52,SW,NW,Clear,20,12,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,19:14:52,NW,NW,Clear,20,20,Car,FALSE
Hanley Highway/Westway,21/06/2024,19:21:39,NW,SW,Clear,20,10,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,19:17:34,SW,SW,Clear,20,8,Van,TRUE
Hanley Highway/Westway,21/06/2024,19:14:48,NW,SE,Clear,20,12,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,19:25:26,SE,SW,Clear,20,25,Van,FALSE
Hanley Highway/Westway,21/06/2024,19:48:11,NW,SW,Clear,20,8,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:54:39,S,S,Clear,30,34,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:56:07,W,N,Clear,30,25,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:30:34,S,S,Clear,30,26,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:36:32,N,N,Clear,30,15,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:15:04,N,N,Clear,30,19,Buss,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:05:24,W,W,Clear,30,7,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:50:12,E,S,Clear,30,19,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:51:34,E,N,Clear,30,32,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:27:43,E,S,Clear,30,1,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:12:17,N,W,Clear,30,14,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:17:24,N,W,Clear,30,21,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:02:15,N,N,Clear,30,3,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:01:47,E,N,Clear,30,23,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:59:33,E,N,Clear,30,8,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:35:26,S,W,Clear,30,29,Bicycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:49:52,N,N,Clear,30,27,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:49:37,S,W,Clear,30,32,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,20:17:43,S,S,Clear,30,34,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:25:29,N,N,Clear,30,23,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:41:40,S,S,Clear,30,21,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:08:34,S,E,Clear,30,12,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:48:17,N,W,Clear,30,17,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:24:26,E,E,Clear,30,22,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:10:59,E,N,Clear,30,30,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:08:57,W,W,Clear,30,11,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,20:20:10,E,N,Clear,30,12,Buss,FALSE
Hanley Highway/Westway,21/06/2024,20:22:12,NW,SW,Clear,20,20,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,20:23:39,SW,NW,Clear,20,24,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,20:54:35,SW,SW,Clear,20,18,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,20:46:15,SW,SW,Clear,20,26,Truck,FALSE
Hanley Highway/Westway,21/06/2024,20:10:37,NW,NW,Clear,20,16,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,20:47:28,SW,SE,Clear,20,23,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,20:41:26,NW,NW,Clear,20,18,Car,TRUE
Hanley Highway/Westway,21/06/2024,20:32:49,SW,SE,Clear,20,9,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,20:45:10,NW,SW,Clear,20,19,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:42:36,SW,SE,Clear,20,15,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:37:41,NW,NW,Clear,20,7,Van,FALSE
Hanley Highway/Westway,21/06/2024,20:53:35,SW,NW,Clear,20,2,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:53:34,SW,SE,Clear,20,18,Truck,FALSE
Hanley Highway/Westway,21/06/2024,20:17:49,SW,SW,Clear,20,19,Car,TRUE
Hanley Highway/Westway,21/06/2024,20:27:29,SW,SW,Clear,20,7,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:52:14,SW,SW,Clear,20,10,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,20:37:03,NW,SW,Clear,20,9,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,20:52:03,SW,SW,Clear,20,20,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,20:34:27,SE,SE,Clear,20,15,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,20:45:04,SE,NE,Clear,20,1,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,20:18:29,SW,SE,Clear,20,13,Motorcycle,TRUE
Hanley Highway/Westway,21/06/2024,20:00:36,SW,SW,Clear,20,26,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:17:23,SW,SE,Clear,20,21,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:36:56,SW,NW,Clear,20,21,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:29:22,SW,NW,Clear,20,21,Car,FALSE
Hanley Highway/Westway,21/06/2024,20:59:02,SW,NW,Clear,20,6,Car,TRUE
Hanley Highway/Westway,21/06/2024,20:36:32,SW,SE,Clear,20,20,Van,FALSE
Hanley Highway/Westway,21/06/2024,20:37:33,NW,NW,Clear,20,22,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:07:18,S,E,Clear,30,5,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:26:37,N,W,Clear,30,10,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:39:56,W,S,Clear,30,27,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:22:07,N,W,Clear,30,34,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:56:56,E,S,Clear,30,21,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:27:02,S,S,Clear,30,16,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:26:21,S,E,Clear,30,18,Motorcycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:43:45,N,N,Clear,30,21,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:53:39,N,N,Clear,30,31,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:43:02,N,W,Clear,30,28,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:12:20,W,W,Clear,30,20,Bicycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:54:43,N,W,Clear,30,15,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:42:13,W,W,Clear,30,10,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:41:08,S,W,Clear,30,1,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:46:45,N,W,Clear,30,6,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:35:49,E,N,Clear,30,25,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:38:22,S,W,Clear,30,33,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:08:20,N,E,Clear,30,10,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,21:33:33,S,W,Clear,30,1,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:40:29,N,W,Clear,30,23,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,21:17:07,N,E,Clear,30,20,Buss,FALSE
Hanley Highway/Westway,21/06/2024,21:17:09,NW,SE,Clear,20,20,Buss,FALSE
Hanley Highway/Westway,21/06/2024,21:11:55,NW,NW,Clear,20,7,Truck,FALSE
Hanley Highway/Westway,21/06/2024,21:45:19,NW,NW,Clear,20,15,Van,FALSE
Hanley Highway/Westway,21/06/2024,21:05:14,SE,SE,Clear,20,26,Car,TRUE
Hanley Highway/Westway,21/06/2024,21:20:22,SW,SW,Clear,20,8,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,21:09:23,SW,SE,Clear,20,25,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,21:07:01,NW,NW,Clear,20,18,Buss,FALSE
Hanley Highway/Westway,21/06/2024,21:54:05,NW,SW,Clear,20,25,Van,FALSE
Hanley Highway/Westway,21/06/2024,21:16:12,SW,SW,Clear,20,5,Van,FALSE
Hanley Highway/Westway,21/06/2024,21:09:27,NE,NE,Clear,20,17,Van,FALSE
Hanley Highway/Westway,21/06/2024,21:49:20,SW,SE,Clear,20,6,Car,FALSE
Hanley Highway/Westway,21/06/2024,21:07:57,SW,SE,Clear,20,16,Van,FALSE
Hanley Highway/Westway,21/06/2024,21:09:43,NW,SW,Clear,20,2,Truck,FALSE
Hanley Highway/Westway,21/06/2024,21:26:33,NW,SW,Clear,20,21,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,21:49:24,NW,SE,Clear,20,7,Buss,FALSE
Hanley Highway/Westway,21/06/2024,21:12:39,NE,NW,Clear,20,15,Truck,FALSE
Hanley Highway/Westway,21/06/2024,21:53:00,SW,SW,Clear,20,16,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,21:53:48,SW,SE,Clear,20,7,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,22:15:18,W,S,Overcast,30,4,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:48:36,S,W,Overcast,30,11,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,22:41:02,S,S,Overcast,30,29,Motorcycle,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:40:02,W,S,Overcast,30,23,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:44:04,N,N,Overcast,30,27,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:53:11,S,E,Overcast,30,25,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:16:24,E,N,Overcast,30,19,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:55:45,W,N,Overcast,30,34,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,22:44:32,W,N,Overcast,30,6,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,22:48:16,S,E,Overcast,30,1,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,22:18:29,N,E,Overcast,30,34,Car,FALSE
Hanley Highway/Westway,21/06/2024,22:07:23,SW,NW,Overcast,20,15,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,22:16:20,SW,SW,Overcast,20,20,Buss,FALSE
Hanley Highway/Westway,21/06/2024,22:00:04,SE,NE,Overcast,20,12,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,22:52:51,NW,SE,Overcast,20,3,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,22:57:43,SW,SW,Overcast,20,9,Car,TRUE
Hanley Highway/Westway,21/06/2024,22:27:54,SW,NW,Overcast,20,5,Car,TRUE
Hanley Highway/Westway,21/06/2024,22:16:00,NE,SE,Overcast,20,14,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,22:12:20,SW,SE,Overcast,20,4,Car,FALSE
Hanley Highway/Westway,21/06/2024,22:07:41,SW,NW,Overcast,20,20,Truck,FALSE
Hanley Highway/Westway,21/06/2024,22:46:27,SW,SW,Overcast,20,7,Truck,FALSE
Hanley Highway/Westway,21/06/2024,22:13:43,SE,SW,Overcast,20,7,Truck,FALSE
Hanley Highway/Westway,21/06/2024,22:51:32,SW,SW,Overcast,20,14,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,22:39:58,NW,SW,Overcast,20,5,Car,FALSE
Hanley Highway/Westway,21/06/2024,22:21:55,NW,NW,Overcast,20,22,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,22:41:51,SW,NW,Overcast,20,16,Truck,FALSE
Hanley Highway/Westway,21/06/2024,22:53:29,SW,NW,Overcast,20,21,Car,FALSE
Hanley Highway/Westway,21/06/2024,22:11:54,SW,SE,Overcast,20,25,Van,TRUE
Hanley Highway/Westway,21/06/2024,22:20:08,SW,SW,Overcast,20,3,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:25:41,S,S,Overcast,30,33,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:00:42,S,W,Overcast,30,23,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:18:42,E,N,Overcast,30,7,Truck,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:28:01,S,E,Overcast,30,27,Van,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:49:42,W,N,Overcast,30,30,Van,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:54:45,S,W,Overcast,30,20,Bicycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:47:11,S,S,Overcast,30,17,Scooter,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:56:43,W,N,Overcast,30,21,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:30:00,W,W,Overcast,30,11,Car,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:01:38,W,N,Overcast,30,22,Bicycle,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:35:27,E,S,Overcast,30,32,Car,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:55:52,S,S,Overcast,30,14,Van,TRUE
Elm Avenue/Rabbit Road,21/06/2024,23:03:23,W,N,Overcast,30,24,Buss,FALSE
Elm Avenue/Rabbit Road,21/06/2024,23:56:46,E,N,Overcast,30,5,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:14:50,SW,SE,Overcast,20,7,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,23:15:46,SW,SW,Overcast,20,16,Scooter,TRUE
Hanley Highway/Westway,21/06/2024,23:12:28,SE,SW,Overcast,20,26,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,23:37:46,SE,SE,Overcast,20,2,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:14:31,NW,NW,Overcast,20,19,Motorcycle,FALSE
Hanley Highway/Westway,21/06/2024,23:18:55,SW,NW,Overcast,20,4,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,23:48:10,SW,NW,Overcast,20,13,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:45:43,NW,SW,Overcast,20,26,Truck,FALSE
Hanley Highway/Westway,21/06/2024,23:04:09,SW,SE,Overcast,20,14,Car,TRUE
Hanley Highway/Westway,21/06/2024,23:28:11,SE,SW,Overcast,20,25,Buss,FALSE
Hanley Highway/Westway,21/06/2024,23:14:20,NW,SE,Overcast,20,19,Car,TRUE
Hanley Highway/Westway,21/06/2024,23:52:24,SW,SE,Overcast,20,1,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:44:19,SE,SW,Overcast,20,11,Buss,FALSE
Hanley Highway/Westway,21/06/2024,23:14:05,NW,SE,Overcast,20,20,Car,TRUE
Hanley Highway/Westway,21/06/2024,23:58:19,SE,NE,Overcast,20,22,Buss,FALSE
Hanley Highway/Westway,21/06/2024,23:23:40,SW,NW,Overcast,20,23,Bicycle,TRUE
Hanley Highway/Westway,21/06/2024,23:27:13,SW,SW,Overcast,20,15,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,23:51:26,SW,SW,Overcast,20,15,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,23:32:24,NW,NW,Overcast,20,23,Bicycle,FALSE
Hanley Highway/Westway,21/06/2024,23:32:09,SW,NW,Overcast,20,18,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:58:32,NE,SE,Overcast,20,10,Car,FALSE
Hanley Highway/Westway,21/06/2024,23:55:45,SW,SE,Overcast,20,2,Car,FALSE
Hanley Highway/Westway,21/06/2024,23:32:42,SW,SE,Overcast,20,1,Truck,FALSE
Hanley Highway/Westway,21/06/2024,23:47:32,SW,NW,Overcast,20,8,Van,FALSE
Hanley Highway/Westway,21/06/2024,23:50:34,SW,SE,Overcast,20,20,Car,FALSE
Hanley Highway/Westway,21/06/2024,23:31:47,SW,SW,Overcast,20,26,Truck,FALSE
Hanley Highway/Westway,21/06/2024,23:51:44,SW,SE,Overcast,20,11,Car,FALSE
Hanley Highway/Westway,21/06/2024,23:28:29,NW,NW,Overcast,20,27,Bicycle,FALSE
